id,company_name,cin,rank_csr,public,year,spending_pbt3_pct
1,A C C LTD.,L26940MH1936PLC002515,63,0,2007_08,NA
2,A C C LTD.,L26940MH1936PLC002515,63,0,2008_09,NA
3,A C C LTD.,L26940MH1936PLC002515,63,0,2009_10,NA
4,A C C LTD.,L26940MH1936PLC002515,63,0,2010_11,NA
5,A C C LTD.,L26940MH1936PLC002515,63,0,2011_12,1.18
6,A C C LTD.,L26940MH1936PLC002515,63,0,2012_13,1.65
7,A C C LTD.,L26940MH1936PLC002515,63,0,2013_14,1.78
8,A C C LTD.,L26940MH1936PLC002515,63,0,2014_15,2
9,A C C LTD.,L26940MH1936PLC002515,63,0,2015_16,2.07
10,A C C LTD.,L26940MH1936PLC002515,63,0,2016_17,2.33
11,A C C LTD.,L26940MH1936PLC002515,63,0,2017_18,2.09
12,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2011_12,NA
13,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2012_13,NA
14,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2013_14,NA
15,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2014_15,2.03
16,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2015_16,2
17,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2016_17,2
18,ACCENTURE SOLUTIONS PVT. LTD.,U72400MH1990PTC057492,70,0,2017_18,2
19,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2007_08,NA
20,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2008_09,NA
21,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2009_10,NA
22,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2010_11,NA
23,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2011_12,NA
24,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2012_13,2.48
25,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2013_14,1.8
26,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2014_15,2.01
27,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2015_16,2.02
28,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2016_17,2
29,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2017_18,2
30,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,L63090GJ1998PLC034182,43,0,2018_19,2
31,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2007_08,NA
32,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2008_09,NA
33,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2009_10,NA
34,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2010_11,NA
35,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2011_12,NA
36,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2012_13,NA
37,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2013_14,2.12
38,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2014_15,2.37
39,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2015_16,3.99
40,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2016_17,4.24
41,AMBUJA CEMENTS LTD.,L26942GJ1981PLC004717,41,0,2017_18,4.2
42,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2007_08,NA
43,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2008_09,NA
44,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2009_10,NA
45,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2010_11,NA
46,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2011_12,NA
47,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2012_13,0.08
48,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2013_14,0.28
49,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2014_15,1.27
50,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2015_16,2.04
51,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2016_17,2.4
52,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2017_18,2
53,ASIAN PAINTS LTD.,L24220MH1945PLC004598,47,0,2018_19,2.01
54,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2007_08,NA
55,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2008_09,NA
56,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2009_10,NA
57,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2010_11,NA
58,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2011_12,NA
59,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2012_13,NA
60,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2013_14,NA
61,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2014_15,1.16
62,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2015_16,1.33
63,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2016_17,1
64,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2017_18,0.94
65,AUROBINDO PHARMA LTD.,L24239TG1986PLC015190,97,0,2018_19,2.07
66,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2007_08,NA
67,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2008_09,NA
68,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2009_10,NA
69,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2010_11,NA
70,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2011_12,NA
71,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2012_13,NA
72,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2013_14,NA
73,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2014_15,1.84
74,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2015_16,1.69
75,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2016_17,1.38
76,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2017_18,1.43
77,AXIS BANK LTD.,L65110GJ1993PLC020769,12,0,2018_19,2.15
78,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2007_08,NA
79,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2008_09,NA
80,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2009_10,NA
81,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2010_11,NA
82,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2011_12,NA
83,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2012_13,NA
84,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2013_14,NA
85,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2014_15,0.99
86,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2015_16,2.01
87,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2016_17,2
88,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2017_18,2.01
89,BAJAJ AUTO LTD.,L65993PN2007PLC130076,29,0,2018_19,2.02
90,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2007_08,NA
91,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2008_09,NA
92,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2009_10,NA
93,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2010_11,NA
94,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2011_12,NA
95,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2012_13,NA
96,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2013_14,NA
97,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2014_15,0.7
98,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2015_16,2
99,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2016_17,2
100,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2017_18,2.01
101,BAJAJ FINANCE LTD.,L65910MH1987PLC042961,68,0,2018_19,2.01
102,BANK OF AMERICA N A,F00689,74,0,2007_08,NA
103,BANK OF AMERICA N A,F00689,74,0,2008_09,NA
104,BANK OF AMERICA N A,F00689,74,0,2009_10,NA
105,BANK OF AMERICA N A,F00689,74,0,2010_11,NA
106,BANK OF AMERICA N A,F00689,74,0,2011_12,NA
107,BANK OF AMERICA N A,F00689,74,0,2012_13,NA
108,BANK OF AMERICA N A,F00689,74,0,2013_14,NA
109,BANK OF AMERICA N A,F00689,74,0,2014_15,1.91
110,BANK OF AMERICA N A,F00689,74,0,2015_16,1.99
111,BANK OF AMERICA N A,F00689,74,0,2016_17,2.03
112,BANK OF AMERICA N A,F00689,74,0,2017_18,2.16
113,BANK OF AMERICA N A,F00689,74,0,2018_19,2.08
114,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2007_08,NA
115,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2008_09,NA
116,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2009_10,NA
117,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2010_11,NA
118,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2011_12,0.44
119,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2012_13,0.73
120,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2013_14,1.12
121,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2014_15,NA
122,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2015_16,1.2
123,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2016_17,1.43
124,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2017_18,1.42
125,BHARAT HEAVY ELECTRICALS LTD.,L74899DL1964GOI004281,33,1,2018_19,11.35
126,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2007_08,NA
127,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2008_09,NA
128,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2009_10,NA
129,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2010_11,NA
130,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2011_12,0.37
131,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2012_13,0.82
132,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2013_14,1.24
133,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2014_15,2
134,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2015_16,2.75
135,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2016_17,2.74
136,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2017_18,3.39
137,BHARAT PETROLEUM CORPN. LTD.,L23220MH1952GOI008931,13,1,2018_19,1.75
138,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2007_08,NA
139,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2008_09,NA
140,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2009_10,NA
141,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2010_11,NA
142,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2011_12,NA
143,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2012_13,0.34
144,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2013_14,0.08
145,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2014_15,0.59
146,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2015_16,0.57
147,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2016_17,0.94
148,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2017_18,0.26
149,BHARTI AIRTEL LTD.,L74899DL1995PLC070609,36,0,2018_19,0.89
150,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2007_08,NA
151,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2008_09,NA
152,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2009_10,NA
153,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2010_11,NA
154,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2011_12,NA
155,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2012_13,NA
156,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2013_14,0.81
157,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2014_15,1.8
158,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2015_16,1.64
159,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2016_17,1.05
160,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2017_18,1.06
161,BHARTI INFRATEL LTD.,L64201HR2006PLC073821,81,0,2018_19,1.88
162,BOSCH LTD.,L85110KA1951PLC000761,65,0,2007_08,NA
163,BOSCH LTD.,L85110KA1951PLC000761,65,0,2008_09,NA
164,BOSCH LTD.,L85110KA1951PLC000761,65,0,2009_10,NA
165,BOSCH LTD.,L85110KA1951PLC000761,65,0,2010_11,NA
166,BOSCH LTD.,L85110KA1951PLC000761,65,0,2011_12,NA
167,BOSCH LTD.,L85110KA1951PLC000761,65,0,2012_13,0.42
168,BOSCH LTD.,L85110KA1951PLC000761,65,0,2013_14,0.18
169,BOSCH LTD.,L85110KA1951PLC000761,65,0,2014_15,0.76
170,BOSCH LTD.,L85110KA1951PLC000761,65,0,2015_16,1.35
171,BOSCH LTD.,L85110KA1951PLC000761,65,0,2016_17,2
172,BOSCH LTD.,L85110KA1951PLC000761,65,0,2017_18,2
173,BOSCH LTD.,L85110KA1951PLC000761,65,0,2018_19,2
174,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2007_08,NA
175,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2008_09,NA
176,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2009_10,NA
177,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2010_11,NA
178,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2011_12,NA
179,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2012_13,1.3
180,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2013_14,2.42
181,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2014_15,NA
182,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2015_16,2
183,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2016_17,2
184,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2017_18,2
185,CADILA HEALTHCARE LTD.,L24230GJ1995PLC025878,90,0,2018_19,2
186,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2007_08,NA
187,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2008_09,NA
188,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2009_10,NA
189,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2010_11,NA
190,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2011_12,NA
191,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2012_13,NA
192,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2013_14,NA
193,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2014_15,2
194,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2015_16,8.03
195,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2016_17,1.08
196,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2017_18,1.67
197,CENTRAL COALFIELDS LTD.,U10200JH1956GOI000581,31,1,2018_19,1.81
198,CIPLA LTD.,L24239MH1935PLC002380,69,0,2007_08,NA
199,CIPLA LTD.,L24239MH1935PLC002380,69,0,2008_09,NA
200,CIPLA LTD.,L24239MH1935PLC002380,69,0,2009_10,NA
201,CIPLA LTD.,L24239MH1935PLC002380,69,0,2010_11,NA
202,CIPLA LTD.,L24239MH1935PLC002380,69,0,2011_12,NA
203,CIPLA LTD.,L24239MH1935PLC002380,69,0,2012_13,0.59
204,CIPLA LTD.,L24239MH1935PLC002380,69,0,2013_14,0.65
205,CIPLA LTD.,L24239MH1935PLC002380,69,0,2014_15,0.77
206,CIPLA LTD.,L24239MH1935PLC002380,69,0,2015_16,1.14
207,CIPLA LTD.,L24239MH1935PLC002380,69,0,2016_17,1.69
208,CIPLA LTD.,L24239MH1935PLC002380,69,0,2017_18,2.07
209,CIPLA LTD.,L24239MH1935PLC002380,69,0,2018_19,2
210,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2007_08,NA
211,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2008_09,NA
212,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2009_10,NA
213,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2010_11,NA
214,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2011_12,NA
215,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2012_13,NA
216,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2013_14,NA
217,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2014_15,2.06
218,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2015_16,7.44
219,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2016_17,18.78
220,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2017_18,30.14
221,COAL INDIA LTD.,L23109WB1973GOI028844,34,1,2018_19,8.41
222,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2007_08,NA
223,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2008_09,NA
224,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2009_10,NA
225,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2010_11,NA
226,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2011_12,0.53
227,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2012_13,0.58
228,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2013_14,0.92
229,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2014_15,NA
230,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2015_16,2.45
231,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2016_17,2.02
232,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2017_18,128.63
233,CONTAINER CORPN. OF INDIA LTD.,L63011DL1988GOI030915,72,1,2018_19,1.04
234,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2007_08,NA
235,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2008_09,NA
236,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2009_10,NA
237,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2010_11,NA
238,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2011_12,NA
239,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2012_13,NA
240,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2013_14,3.2
241,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2014_15,2.01
242,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2015_16,2.02
243,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2016_17,2
244,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2017_18,2.07
245,DABUR INDIA LTD.,L24230DL1975PLC007908,82,0,2018_19,2.07
246,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2007_08,NA
247,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2008_09,NA
248,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2009_10,NA
249,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2010_11,NA
250,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2011_12,NA
251,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2012_13,1.49
252,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2013_14,1.47
253,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2014_15,1.59
254,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2015_16,1.97
255,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2016_17,2.1
256,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2017_18,2
257,DR. REDDY'S LABORATORIES LTD.,L85195TG1984PLC004507,50,0,2018_19,2.21
258,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2007_08,NA
259,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2008_09,NA
260,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2009_10,NA
261,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2010_11,NA
262,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2011_12,NA
263,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2012_13,1.11
264,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2013_14,1.13
265,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2014_15,0.7
266,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2015_16,3.14
267,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2016_17,3.03
268,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2017_18,2.63
269,G A I L (INDIA) LTD.,L40200DL1984GOI018976,25,1,2018_19,2.74
270,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2007_08,NA
271,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2008_09,NA
272,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2009_10,NA
273,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2010_11,NA
274,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2011_12,NA
275,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2012_13,NA
276,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2013_14,NA
277,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2014_15,2.36
278,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2015_16,1.27
279,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2016_17,2
280,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2017_18,2
281,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,L24231PB1958PLC002257,93,0,2018_19,2.02
282,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2007_08,NA
283,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2008_09,NA
284,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2009_10,NA
285,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2010_11,NA
286,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2011_12,0.16
287,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2012_13,0.27
288,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2013_14,0.26
289,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2014_15,1.48
290,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2015_16,1.69
291,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2016_17,1.64
292,GLENMARK PHARMACEUTICALS LTD.,L24299MH1977PLC019982,98,0,2017_18,1.52
